cell,r_center_cm,direction,mu_m,psi_ang_in
44,4.45000000e-01,0,-8.61136312e-01,1.10130952e+00
45,4.55000000e-01,0,-8.61136312e-01,1.11237796e+00
46,4.65000000e-01,0,-8.61136312e-01,1.12355764e+00
47,4.75000000e-01,0,-8.61136312e-01,1.13484967e+00
48,4.85000000e-01,0,-8.61136312e-01,1.14625520e+00
49,4.95000000e-01,0,-8.61136312e-01,1.15777535e+00
50,5.05000000e-01,0,-8.61136312e-01,1.16941128e+00
51,5.15000000e-01,0,-8.61136312e-01,1.18116416e+00
52,5.25000000e-01,0,-8.61136312e-01,1.19303516e+00
53,5.35000000e-01,0,-8.61136312e-01,1.20502546e+00
54,5.45000000e-01,0,-8.61136312e-01,1.21713627e+00
55,5.55000000e-01,0,-8.61136312e-01,1.22936879e+00
56,5.65000000e-01,0,-8.61136312e-01,1.24172426e+00
57,5.75000000e-01,0,-8.61136312e-01,1.25420390e+00
58,5.85000000e-01,0,-8.61136312e-01,1.26680896e+00
59,5.95000000e-01,0,-8.61136312e-01,1.27954071e+00
60,6.05000000e-01,0,-8.61136312e-01,1.29240042e+00
61,6.15000000e-01,0,-8.61136312e-01,1.30538937e+00
62,6.25000000e-01,0,-8.61136312e-01,1.31850886e+00
63,6.35000000e-01,0,-8.61136312e-01,1.33176020e+00
64,6.45000000e-01,0,-8.61136312e-01,1.34514473e+00
65,6.55000000e-01,0,-8.61136312e-01,1.35866377e+00
66,6.65000000e-01,0,-8.61136312e-01,1.37231868e+00
67,6.75000000e-01,0,-8.61136312e-01,1.38611083e+00
68,6.85000000e-01,0,-8.61136312e-01,1.40004159e+00
69,6.95000000e-01,0,-8.61136312e-01,1.41411236e+00
70,7.05000000e-01,0,-8.61136312e-01,1.42832455e+00
71,7.15000000e-01,0,-8.61136312e-01,1.44267957e+00
72,7.25000000e-01,0,-8.61136312e-01,1.45717886e+00
73,7.35000000e-01,0,-8.61136312e-01,1.47182387e+00
74,7.45000000e-01,0,-8.61136312e-01,1.48661607e+00
75,7.55000000e-01,0,-8.61136312e-01,1.50155694e+00
76,7.65000000e-01,0,-8.61136312e-01,1.51664796e+00
77,7.75000000e-01,0,-8.61136312e-01,1.53189066e+00
78,7.85000000e-01,0,-8.61136312e-01,1.54728654e+00
79,7.95000000e-01,0,-8.61136312e-01,1.56283716e+00
80,8.05000000e-01,0,-8.61136312e-01,1.57854407e+00
81,8.15000000e-01,0,-8.61136312e-01,1.59440883e+00
82,8.25000000e-01,0,-8.61136312e-01,1.61043304e+00
83,8.35000000e-01,0,-8.61136312e-01,1.62661830e+00
84,8.45000000e-01,0,-8.61136312e-01,1.64296622e+00
85,8.55000000e-01,0,-8.61136312e-01,1.65947844e+00
86,8.65000000e-01,0,-8.61136312e-01,1.67615662e+00
87,8.75000000e-01,0,-8.61136312e-01,1.69300241e+00
88,8.85000000e-01,0,-8.61136312e-01,1.71001751e+00
89,8.95000000e-01,0,-8.61136312e-01,1.72720362e+00
90,9.05000000e-01,0,-8.61136312e-01,1.74456245e+00
91,9.15000000e-01,0,-8.61136312e-01,1.76209574e+00
92,9.25000000e-01,0,-8.61136312e-01,1.77980524e+00
93,9.35000000e-01,0,-8.61136312e-01,1.79769273e+00
94,9.45000000e-01,0,-8.61136312e-01,1.81576000e+00
95,9.55000000e-01,0,-8.61136312e-01,1.83400884e+00
96,9.65000000e-01,0,-8.61136312e-01,1.85244109e+00
97,9.75000000e-01,0,-8.61136312e-01,1.87105859e+00
98,9.85000000e-01,0,-8.61136312e-01,1.88986320e+00
99,9.95000000e-01,0,-8.61136312e-01,1.90885680e+00
0,5.00000000e-03,1,-3.39981044e-01,7.09716608e-01
1,1.50000000e-02,1,-3.39981044e-01,7.14655162e-01
2,2.50000000e-02,1,-3.39981044e-01,7.20231011e-01
3,3.50000000e-02,1,-3.39981044e-01,7.25947086e-01
4,4.50000000e-02,1,-3.39981044e-01,7.31743682e-01
5,5.50000000e-02,1,-3.39981044e-01,7.37605356e-01
6,6.50000000e-02,1,-3.39981044e-01,7.43526925e-01
7,7.50000000e-02,1,-3.39981044e-01,7.49506637e-01
8,8.50000000e-02,1,-3.39981044e-01,7.55544173e-01
9,9.50000000e-02,1,-3.39981044e-01,7.61639912e-01
10,1.05000000e-01,1,-3.39981044e-01,7.67794621e-01
11,1.15000000e-01,1,-3.39981044e-01,7.74009303e-01
12,1.25000000e-01,1,-3.39981044e-01,7.80285123e-01
13,1.35000000e-01,1,-3.39981044e-01,7.86623365e-01
14,1.45000000e-01,1,-3.39981044e-01,7.93025405e-01
15,1.55000000e-01,1,-3.39981044e-01,7.99492703e-01
16,1.65000000e-01,1,-3.39981044e-01,8.06026787e-01
17,1.75000000e-01,1,-3.39981044e-01,8.12629252e-01
18,1.85000000e-01,1,-3.39981044e-01,8.19301758e-01
19,1.95000000e-01,1,-3.39981044e-01,8.26046024e-01
20,2.05000000e-01,1,-3.39981044e-01,8.32863829e-01
21,2.15000000e-01,1,-3.39981044e-01,8.39757014e-01
22,2.25000000e-01,1,-3.39981044e-01,8.46727480e-01
23,2.35000000e-01,1,-3.39981044e-01,8.53777187e-01
24,2.45000000e-01,1,-3.39981044e-01,8.60908159e-01
25,2.55000000e-01,1,-3.39981044e-01,8.68122482e-01
26,2.65000000e-01,1,-3.39981044e-01,8.75422305e-01
27,2.75000000e-01,1,-3.39981044e-01,8.82809842e-01
28,2.85000000e-01,1,-3.39981044e-01,8.90287375e-01
29,2.95000000e-01,1,-3.39981044e-01,8.97857253e-01
30,3.05000000e-01,1,-3.39981044e-01,9.05521894e-01
31,3.15000000e-01,1,-3.39981044e-01,9.13283787e-01
32,3.25000000e-01,1,-3.39981044e-01,9.21145492e-01
33,3.35000000e-01,1,-3.39981044e-01,9.29109647e-01
34,3.45000000e-01,1,-3.39981044e-01,9.37178961e-01
35,3.55000000e-01,1,-3.39981044e-01,9.45356225e-01
36,3.65000000e-01,1,-3.39981044e-01,9.53644307e-01
37,3.75000000e-01,1,-3.39981044e-01,9.62046157e-01
38,3.85000000e-01,1,-3.39981044e-01,9.70564808e-01
39,3.95000000e-01,1,-3.39981044e-01,9.79203379e-01
40,4.05000000e-01,1,-3.39981044e-01,9.87965075e-01
41,4.15000000e-01,1,-3.39981044e-01,9.96853191e-01
42,4.25000000e-01,1,-3.39981044e-01,1.00587111e+00
43,4.35000000e-01,1,-3.39981044e-01,1.01502233e+00
44,4.45000000e-01,1,-3.39981044e-01,1.02431040e+00
45,4.55000000e-01,1,-3.39981044e-01,1.03373901e+00
46,4.65000000e-01,1,-3.39981044e-01,1.04331193e+00
47,4.75000000e-01,1,-3.39981044e-01,1.05303305e+00
48,4.85000000e-01,1,-3.39981044e-01,1.06290633e+00
49,4.95000000e-01,1,-3.39981044e-01,1.07293588e+00
50,5.05000000e-01,1,-3.39981044e-01,1.08312588e+00
51,5.15000000e-01,1,-3.39981044e-01,1.09348067e+00
52,5.25000000e-01,1,-3.39981044e-01,1.10400465e+00
53,5.35000000e-01,1,-3.39981044e-01,1.11470239e+00
54,5.45000000e-01,1,-3.39981044e-01,1.12557854e+00
55,5.55000000e-01,1,-3.39981044e-01,1.13663789e+00
56,5.65000000e-01,1,-3.39981044e-01,1.14788537e+00
57,5.75000000e-01,1,-3.39981044e-01,1.15932602e+00
58,5.85000000e-01,1,-3.39981044e-01,1.17096502e+00
59,5.95000000e-01,1,-3.39981044e-01,1.18280769e+00
60,6.05000000e-01,1,-3.39981044e-01,1.19485946e+00
61,6.15000000e-01,1,-3.39981044e-01,1.20712595e+00
62,6.25000000e-01,1,-3.39981044e-01,1.21961288e+00
63,6.35000000e-01,1,-3.39981044e-01,1.23232615e+00
64,6.45000000e-01,1,-3.39981044e-01,1.24527178e+00
65,6.55000000e-01,1,-3.39981044e-01,1.25845599e+00
66,6.65000000e-01,1,-3.39981044e-01,1.27188511e+00
67,6.75000000e-01,1,-3.39981044e-01,1.28556566e+00
68,6.85000000e-01,1,-3.39981044e-01,1.29950431e+00
69,6.95000000e-01,1,-3.39981044e-01,1.31370793e+00
70,7.05000000e-01,1,-3.39981044e-01,1.32818352e+00
71,7.15000000e-01,1,-3.39981044e-01,1.34293829e+00
72,7.25000000e-01,1,-3.39981044e-01,1.35797961e+00
73,7.35000000e-01,1,-3.39981044e-01,1.37331505e+00
74,7.45000000e-01,1,-3.39981044e-01,1.38895237e+00
75,7.55000000e-01,1,-3.39981044e-01,1.40489950e+00
76,7.65000000e-01,1,-3.39981044e-01,1.42116460e+00
77,7.75000000e-01,1,-3.39981044e-01,1.43775600e+00
78,7.85000000e-01,1,-3.39981044e-01,1.45468226e+00
79,7.95000000e-01,1,-3.39981044e-01,1.47195214e+00
80,8.05000000e-01,1,-3.39981044e-01,1.48957463e+00
81,8.15000000e-01,1,-3.39981044e-01,1.50755891e+00
82,8.25000000e-01,1,-3.39981044e-01,1.52591441e+00
83,8.35000000e-01,1,-3.39981044e-01,1.54465079e+00
84,8.45000000e-01,1,-3.39981044e-01,1.56377792e+00
85,8.55000000e-01,1,-3.39981044e-01,1.58330595e+00
86,8.65000000e-01,1,-3.39981044e-01,1.60324524e+00
87,8.75000000e-01,1,-3.39981044e-01,1.62360641e+00
88,8.85000000e-01,1,-3.39981044e-01,1.64440035e+00
89,8.95000000e-01,1,-3.39981044e-01,1.66563820e+00
90,9.05000000e-01,1,-3.39981044e-01,1.68733136e+00
91,9.15000000e-01,1,-3.39981044e-01,1.70949151e+00
92,9.25000000e-01,1,-3.39981044e-01,1.73213061e+00
93,9.35000000e-01,1,-3.39981044e-01,1.75526092e+00
94,9.45000000e-01,1,-3.39981044e-01,1.77889495e+00
95,9.55000000e-01,1,-3.39981044e-01,1.80304554e+00
96,9.65000000e-01,1,-3.39981044e-01,1.82772583e+00
97,9.75000000e-01,1,-3.39981044e-01,1.85294926e+00
98,9.85000000e-01,1,-3.39981044e-01,1.87872959e+00
99,9.95000000e-01,1,-3.39981044e-01,1.90508090e+00
0,5.00000000e-03,2,3.39981044e-01,7.06691424e-01
1,1.50000000e-02,2,3.39981044e-01,7.07434745e-01
2,2.50000000e-02,2,3.39981044e-01,7.08395763e-01
3,3.50000000e-02,2,3.39981044e-01,7.09406604e-01
4,4.50000000e-02,2,3.39981044e-01,7.10442445e-01
5,5.50000000e-02,2,3.39981044e-01,7.11497545e-01
6,6.50000000e-02,2,3.39981044e-01,7.12570602e-01
7,7.50000000e-02,2,3.39981044e-01,7.13661794e-01
8,8.50000000e-02,2,3.39981044e-01,7.14771933e-01
9,9.50000000e-02,2,3.39981044e-01,7.15902146e-01
10,1.05000000e-01,2,3.39981044e-01,7.17053745e-01
11,1.15000000e-01,2,3.39981044e-01,7.18228166e-01
12,1.25000000e-01,2,3.39981044e-01,7.19426935e-01
13,1.35000000e-01,2,3.39981044e-01,7.20651652e-01
14,1.45000000e-01,2,3.39981044e-01,7.21903980e-01
15,1.55000000e-01,2,3.39981044e-01,7.23185638e-01
16,1.65000000e-01,2,3.39981044e-01,7.24498401e-01
17,1.75000000e-01,2,3.39981044e-01,7.25844094e-01
18,1.85000000e-01,2,3.39981044e-01,7.27224596e-01
19,1.95000000e-01,2,3.39981044e-01,7.28641834e-01
20,2.05000000e-01,2,3.39981044e-01,7.30097788e-01
21,2.15000000e-01,2,3.39981044e-01,7.31594491e-01
22,2.25000000e-01,2,3.39981044e-01,7.33134027e-01
23,2.35000000e-01,2,3.39981044e-01,7.34718535e-01
24,2.45000000e-01,2,3.39981044e-01,7.36350210e-01
25,2.55000000e-01,2,3.39981044e-01,7.38031305e-01
26,2.65000000e-01,2,3.39981044e-01,7.39764132e-01
27,2.75000000e-01,2,3.39981044e-01,7.41551069e-01
28,2.85000000e-01,2,3.39981044e-01,7.43394555e-01
29,2.95000000e-01,2,3.39981044e-01,7.45297101e-01
30,3.05000000e-01,2,3.39981044e-01,7.47261292e-01
31,3.15000000e-01,2,3.39981044e-01,7.49289788e-01
32,3.25000000e-01,2,3.39981044e-01,7.51385333e-01
33,3.35000000e-01,2,3.39981044e-01,7.53550760e-01
34,3.45000000e-01,2,3.39981044e-01,7.55788997e-01
35,3.55000000e-01,2,3.39981044e-01,7.58103075e-01
36,3.65000000e-01,2,3.39981044e-01,7.60496136e-01
37,3.75000000e-01,2,3.39981044e-01,7.62971444e-01
38,3.85000000e-01,2,3.39981044e-01,7.65532395e-01
39,3.95000000e-01,2,3.39981044e-01,7.68182530e-01
40,4.05000000e-01,2,3.39981044e-01,7.70925549e-01
41,4.15000000e-01,2,3.39981044e-01,7.73765326e-01
42,4.25000000e-01,2,3.39981044e-01,7.76705932e-01
43,4.35000000e-01,2,3.39981044e-01,7.79751646e-01
44,4.45000000e-01,2,3.39981044e-01,7.82906989e-01
45,4.55000000e-01,2,3.39981044e-01,7.86176738e-01
46,4.65000000e-01,2,3.39981044e-01,7.89565967e-01
47,4.75000000e-01,2,3.39981044e-01,7.93080069e-01
48,4.85000000e-01,2,3.39981044e-01,7.96724798e-01
49,4.95000000e-01,2,3.39981044e-01,8.00506307e-01
50,5.05000000e-01,2,3.39981044e-01,8.04431196e-01
51,5.15000000e-01,2,3.39981044e-01,8.08506558e-01
52,5.25000000e-01,2,3.39981044e-01,8.12740041e-01
53,5.35000000e-01,2,3.39981044e-01,8.17139904e-01
54,5.45000000e-01,2,3.39981044e-01,8.21715091e-01
55,5.55000000e-01,2,3.39981044e-01,8.26475310e-01
56,5.65000000e-01,2,3.39981044e-01,8.31431112e-01
57,5.75000000e-01,2,3.39981044e-01,8.36593993e-01
58,5.85000000e-01,2,3.39981044e-01,8.41976495e-01
59,5.95000000e-01,2,3.39981044e-01,8.47592328e-01
60,6.05000000e-01,2,3.39981044e-01,8.53456491e-01
61,6.15000000e-01,2,3.39981044e-01,8.59585421e-01
62,6.25000000e-01,2,3.39981044e-01,8.65997149e-01
63,6.35000000e-01,2,3.39981044e-01,8.72711471e-01
64,6.45000000e-01,2,3.39981044e-01,8.79750142e-01
65,6.55000000e-01,2,3.39981044e-01,8.87137084e-01
66,6.65000000e-01,2,3.39981044e-01,8.94898620e-01
67,6.75000000e-01,2,3.39981044e-01,9.03063726e-01
68,6.85000000e-01,2,3.39981044e-01,9.11664311e-01
69,6.95000000e-01,2,3.39981044e-01,9.20735524e-01
70,7.05000000e-01,2,3.39981044e-01,9.30316093e-01
71,7.15000000e-01,2,3.39981044e-01,9.40448686e-01
72,7.25000000e-01,2,3.39981044e-01,9.51180324e-01
73,7.35000000e-01,2,3.39981044e-01,9.62562818e-01
74,7.45000000e-01,2,3.39981044e-01,9.74653251e-01
75,7.55000000e-01,2,3.39981044e-01,9.87514510e-01
76,7.65000000e-01,2,3.39981044e-01,1.00121586e+00
77,7.75000000e-01,2,3.39981044e-01,1.01583358e+00
78,7.85000000e-01,2,3.39981044e-01,1.03145163e+00
79,7.95000000e-01,2,3.39981044e-01,1.04816245e+00
80,8.05000000e-01,2,3.39981044e-01,1.06606770e+00
81,8.15000000e-01,2,3.39981044e-01,1.08527924e+00
82,8.25000000e-01,2,3.39981044e-01,1.10592000e+00
83,8.35000000e-01,2,3.39981044e-01,1.12812514e+00
84,8.45000000e-01,2,3.39981044e-01,1.15204309e+00
85,8.55000000e-01,2,3.39981044e-01,1.17783690e+00
86,8.65000000e-01,2,3.39981044e-01,1.20568549e+00
87,8.75000000e-01,2,3.39981044e-01,1.23578521e+00
88,8.85000000e-01,2,3.39981044e-01,1.26835137e+00
89,8.95000000e-01,2,3.39981044e-01,1.30362000e+00
90,9.05000000e-01,2,3.39981044e-01,1.34184974e+00
91,9.15000000e-01,2,3.39981044e-01,1.38332381e+00
92,9.25000000e-01,2,3.39981044e-01,1.42835230e+00
93,9.35000000e-01,2,3.39981044e-01,1.47727447e+00
94,9.45000000e-01,2,3.39981044e-01,1.53046139e+00
95,9.55000000e-01,2,3.39981044e-01,1.58831871e+00
96,9.65000000e-01,2,3.39981044e-01,1.65128967e+00
97,9.75000000e-01,2,3.39981044e-01,1.71985837e+00
98,9.85000000e-01,2,3.39981044e-01,1.79455332e+00
99,9.95000000e-01,2,3.39981044e-01,1.87595119e+00
0,5.00000000e-03,3,8.61136312e-01,7.03404083e-01
1,1.50000000e-02,3,8.61136312e-01,6.99610871e-01
2,2.50000000e-02,3,8.61136312e-01,6.95540282e-01
3,3.50000000e-02,3,8.61136312e-01,6.91551844e-01
4,4.50000000e-02,3,8.61136312e-01,6.87562759e-01
5,5.50000000e-02,3,8.61136312e-01,6.83600891e-01
6,6.50000000e-02,3,8.61136312e-01,6.79664038e-01
7,7.50000000e-02,3,8.61136312e-01,6.75752841e-01
8,8.50000000e-02,3,8.61136312e-01,6.71867737e-01
9,9.50000000e-02,3,8.61136312e-01,6.68009065e-01
10,1.05000000e-01,3,8.61136312e-01,6.64177115e-01
11,1.15000000e-01,3,8.61136312e-01,6.60372142e-01
12,1.25000000e-01,3,8.61136312e-01,6.56594380e-01
13,1.35000000e-01,3,8.61136312e-01,6.52844048e-01
14,1.45000000e-01,3,8.61136312e-01,6.49121350e-01
15,1.55000000e-01,3,8.61136312e-01,6.45426479e-01
16,1.65000000e-01,3,8.61136312e-01,6.41759619e-01
17,1.75000000e-01,3,8.61136312e-01,6.38120944e-01
18,1.85000000e-01,3,8.61136312e-01,6.34510618e-01
19,1.95000000e-01,3,8.61136312e-01,6.30928797e-01
20,2.05000000e-01,3,8.61136312e-01,6.27375626e-01
21,2.15000000e-01,3,8.61136312e-01,6.23851242e-01
22,2.25000000e-01,3,8.61136312e-01,6.20355772e-01
23,2.35000000e-01,3,8.61136312e-01,6.16889333e-01
24,2.45000000e-01,3,8.61136312e-01,6.13452031e-01
25,2.55000000e-01,3,8.61136312e-01,6.10043963e-01
26,2.65000000e-01,3,8.61136312e-01,6.06665211e-01
27,2.75000000e-01,3,8.61136312e-01,6.03315850e-01
28,2.85000000e-01,3,8.61136312e-01,5.99995938e-01
29,2.95000000e-01,3,8.61136312e-01,5.96705523e-01
30,3.05000000e-01,3,8.61136312e-01,5.93444637e-01
31,3.15000000e-01,3,8.61136312e-01,5.90213299e-01
32,3.25000000e-01,3,8.61136312e-01,5.87011510e-01
33,3.35000000e-01,3,8.61136312e-01,5.83839255e-01
34,3.45000000e-01,3,8.61136312e-01,5.80696500e-01
35,3.55000000e-01,3,8.61136312e-01,5.77583191e-01
36,3.65000000e-01,3,8.61136312e-01,5.74499253e-01
37,3.75000000e-01,3,8.61136312e-01,5.71444586e-01
38,3.85000000e-01,3,8.61136312e-01,5.68419066e-01
39,3.95000000e-01,3,8.61136312e-01,5.65422537e-01
40,4.05000000e-01,3,8.61136312e-01,5.62454815e-01
41,4.15000000e-01,3,8.61136312e-01,5.59515679e-01
42,4.25000000e-01,3,8.61136312e-01,5.56604868e-01
43,4.35000000e-01,3,8.61136312e-01,5.53722082e-01
44,4.45000000e-01,3,8.61136312e-01,5.50866969e-01
45,4.55000000e-01,3,8.61136312e-01,5.48039124e-01
46,4.65000000e-01,3,8.61136312e-01,5.45238082e-01
47,4.75000000e-01,3,8.61136312e-01,5.42463312e-01
48,4.85000000e-01,3,8.61136312e-01,5.39714205e-01
49,4.95000000e-01,3,8.61136312e-01,5.36990069e-01
50,5.05000000e-01,3,8.61136312e-01,5.34290113e-01
51,5.15000000e-01,3,8.61136312e-01,5.31613444e-01
52,5.25000000e-01,3,8.61136312e-01,5.28959042e-01
53,5.35000000e-01,3,8.61136312e-01,5.26325757e-01
54,5.45000000e-01,3,8.61136312e-01,5.23712281e-01
55,5.55000000e-01,3,8.61136312e-01,5.21117137e-01
56,5.65000000e-01,3,8.61136312e-01,5.18538655e-01
57,5.75000000e-01,3,8.61136312e-01,5.15974946e-01
58,5.85000000e-01,3,8.61136312e-01,5.13423879e-01
59,5.95000000e-01,3,8.61136312e-01,5.10883048e-01
60,6.05000000e-01,3,8.61136312e-01,5.08349739e-01
61,6.15000000e-01,3,8.61136312e-01,5.05820896e-01
62,6.25000000e-01,3,8.61136312e-01,5.03293075e-01
63,6.35000000e-01,3,8.61136312e-01,5.00762399e-01
64,6.45000000e-01,3,8.61136312e-01,4.98224508e-01
65,6.55000000e-01,3,8.61136312e-01,4.95674501e-01
66,6.65000000e-01,3,8.61136312e-01,4.93106874e-01
67,6.75000000e-01,3,8.61136312e-01,4.90515444e-01
68,6.85000000e-01,3,8.61136312e-01,4.87893280e-01
69,6.95000000e-01,3,8.61136312e-01,4.85232607e-01
70,7.05000000e-01,3,8.61136312e-01,4.82524718e-01
71,7.15000000e-01,3,8.61136312e-01,4.79759865e-01
72,7.25000000e-01,3,8.61136312e-01,4.76927143e-01
73,7.35000000e-01,3,8.61136312e-01,4.74014361e-01
74,7.45000000e-01,3,8.61136312e-01,4.71007901e-01
75,7.55000000e-01,3,8.61136312e-01,4.67892560e-01
76,7.65000000e-01,3,8.61136312e-01,4.64651382e-01
77,7.75000000e-01,3,8.61136312e-01,4.61265463e-01
78,7.85000000e-01,3,8.61136312e-01,4.57713749e-01
79,7.95000000e-01,3,8.61136312e-01,4.53972804e-01
80,8.05000000e-01,3,8.61136312e-01,4.50016560e-01
81,8.15000000e-01,3,8.61136312e-01,4.45816041e-01
82,8.25000000e-01,3,8.61136312e-01,4.41339065e-01
83,8.35000000e-01,3,8.61136312e-01,4.36549912e-01
84,8.45000000e-01,3,8.61136312e-01,4.31408959e-01
85,8.55000000e-01,3,8.61136312e-01,4.25872291e-01
86,8.65000000e-01,3,8.61136312e-01,4.19891262e-01
87,8.75000000e-01,3,8.61136312e-01,4.13412030e-01
88,8.85000000e-01,3,8.61136312e-01,4.06375031e-01
89,8.95000000e-01,3,8.61136312e-01,3.98714427e-01
90,9.05000000e-01,3,8.61136312e-01,3.90357480e-01
91,9.15000000e-01,3,8.61136312e-01,3.81223890e-01
92,9.25000000e-01,3,8.61136312e-01,3.71225063e-01
93,9.35000000e-01,3,8.61136312e-01,3.60263313e-01
94,9.45000000e-01,3,8.61136312e-01,3.48230999e-01
95,9.55000000e-01,3,8.61136312e-01,3.35009580e-01
96,9.65000000e-01,3,8.61136312e-01,3.20468595e-01
97,9.75000000e-01,3,8.61136312e-01,3.04464543e-01
98,9.85000000e-01,3,8.61136312e-01,2.86839679e-01
99,9.95000000e-01,3,8.61136312e-01,2.67420696e-01
