cell,r_center_cm,direction,mu_m,psi_ang_in
42,8.50000000e-01,1,-3.39981044e-01,1.57362452e+00
43,8.70000000e-01,1,-3.39981044e-01,1.61351428e+00
44,8.90000000e-01,1,-3.39981044e-01,1.65511437e+00
45,9.10000000e-01,1,-3.39981044e-01,1.69851400e+00
46,9.30000000e-01,1,-3.39981044e-01,1.74380669e+00
47,9.50000000e-01,1,-3.39981044e-01,1.79109050e+00
48,9.70000000e-01,1,-3.39981044e-01,1.84046816e+00
49,9.90000000e-01,1,-3.39981044e-01,1.89204734e+00
0,1.00000000e-02,2,3.39981044e-01,7.07651838e-01
1,3.00000000e-02,2,3.39981044e-01,7.09160504e-01
2,5.00000000e-02,2,3.39981044e-01,7.11129827e-01
3,7.00000000e-02,2,3.39981044e-01,7.13233583e-01
4,9.00000000e-02,2,3.39981044e-01,7.15431012e-01
5,1.10000000e-01,2,3.39981044e-01,7.17720021e-01
6,1.30000000e-01,2,3.39981044e-01,7.20107952e-01
7,1.50000000e-01,2,3.39981044e-01,7.22605714e-01
8,1.70000000e-01,2,3.39981044e-01,7.25226083e-01
9,1.90000000e-01,2,3.39981044e-01,7.27983108e-01
10,2.10000000e-01,2,3.39981044e-01,7.30891877e-01
11,2.30000000e-01,2,3.39981044e-01,7.33968424e-01
12,2.50000000e-01,2,3.39981044e-01,7.37229717e-01
13,2.70000000e-01,2,3.39981044e-01,7.40693678e-01
14,2.90000000e-01,2,3.39981044e-01,7.44379242e-01
15,3.10000000e-01,2,3.39981044e-01,7.48306438e-01
16,3.30000000e-01,2,3.39981044e-01,7.52496517e-01
17,3.50000000e-01,2,3.39981044e-01,7.56972107e-01
18,3.70000000e-01,2,3.39981044e-01,7.61757426e-01
19,3.90000000e-01,2,3.39981044e-01,7.66878560e-01
20,4.10000000e-01,2,3.39981044e-01,7.72363815e-01
21,4.30000000e-01,2,3.39981044e-01,7.78244173e-01
22,4.50000000e-01,2,3.39981044e-01,7.84553873e-01
23,4.70000000e-01,2,3.39981044e-01,7.91331150e-01
24,4.90000000e-01,2,3.39981044e-01,7.98619163e-01
25,5.10000000e-01,2,3.39981044e-01,8.06467162e-01
26,5.30000000e-01,2,3.39981044e-01,8.14931952e-01
27,5.50000000e-01,2,3.39981044e-01,8.24079708e-01
28,5.70000000e-01,2,3.39981044e-01,8.33988225e-01
29,5.90000000e-01,2,3.39981044e-01,8.44749696e-01
30,6.10000000e-01,2,3.39981044e-01,8.56474125e-01
31,6.30000000e-01,2,3.39981044e-01,8.69293504e-01
32,6.50000000e-01,2,3.39981044e-01,8.83366905e-01
33,6.70000000e-01,2,3.39981044e-01,8.98886675e-01
34,6.90000000e-01,2,3.39981044e-01,9.16085939e-01
35,7.10000000e-01,2,3.39981044e-01,9.35247657e-01
36,7.30000000e-01,2,3.39981044e-01,9.56715541e-01
37,7.50000000e-01,2,3.39981044e-01,9.80907148e-01
38,7.70000000e-01,2,3.39981044e-01,1.00832958e+00
39,7.90000000e-01,2,3.39981044e-01,1.03959820e+00
40,8.10000000e-01,2,3.39981044e-01,1.07545900e+00
41,8.30000000e-01,2,3.39981044e-01,1.11681509e+00
42,8.50000000e-01,2,3.39981044e-01,1.16475821e+00
43,8.70000000e-01,2,3.39981044e-01,1.22060597e+00
44,8.90000000e-01,2,3.39981044e-01,1.28594584e+00
45,9.10000000e-01,2,3.39981044e-01,1.36268699e+00
46,9.30000000e-01,2,3.39981044e-01,1.45312131e+00
47,9.50000000e-01,2,3.39981044e-01,1.55999503e+00
48,9.70000000e-01,2,3.39981044e-01,1.68659266e+00
49,9.90000000e-01,2,3.39981044e-01,1.83683529e+00
0,1.00000000e-02,3,8.61136312e-01,7.01074536e-01
1,3.00000000e-02,3,8.61136312e-01,6.93549471e-01
2,5.00000000e-02,3,8.61136312e-01,6.85505137e-01
3,7.00000000e-02,3,8.61136312e-01,6.77686472e-01
4,9.00000000e-02,3,8.61136312e-01,6.69917366e-01
5,1.10000000e-01,3,8.61136312e-01,6.62258913e-01
6,1.30000000e-01,3,8.61136312e-01,6.54707142e-01
7,1.50000000e-01,3,8.61136312e-01,6.47264491e-01
8,1.70000000e-01,3,8.61136312e-01,6.39932847e-01
9,1.90000000e-01,3,8.61136312e-01,6.32713798e-01
10,2.10000000e-01,3,8.61136312e-01,6.25608711e-01
11,2.30000000e-01,3,8.61136312e-01,6.18618764e-01
12,2.50000000e-01,3,8.61136312e-01,6.11744950e-01
13,2.70000000e-01,3,8.61136312e-01,6.04988076e-01
14,2.90000000e-01,3,8.61136312e-01,5.98348756e-01
15,3.10000000e-01,3,8.61136312e-01,5.91827389e-01
16,3.30000000e-01,3,8.61136312e-01,5.85424137e-01
17,3.50000000e-01,3,8.61136312e-01,5.79138896e-01
18,3.70000000e-01,3,8.61136312e-01,5.72971250e-01
19,3.90000000e-01,3,8.61136312e-01,5.66920416e-01
20,4.10000000e-01,3,8.61136312e-01,5.60985174e-01
21,4.30000000e-01,3,8.61136312e-01,5.55163768e-01
22,4.50000000e-01,3,8.61136312e-01,5.49453786e-01
23,4.70000000e-01,3,8.61136312e-01,5.43851998e-01
24,4.90000000e-01,3,8.61136312e-01,5.38354150e-01
25,5.10000000e-01,3,8.61136312e-01,5.32954696e-01
26,5.30000000e-01,3,8.61136312e-01,5.27646460e-01
27,5.50000000e-01,3,8.61136312e-01,5.22420203e-01
28,5.70000000e-01,3,8.61136312e-01,5.17264074e-01
29,5.90000000e-01,3,8.61136312e-01,5.12162920e-01
30,6.10000000e-01,3,8.61136312e-01,5.07097419e-01
31,6.30000000e-01,3,8.61136312e-01,5.02042997e-01
32,6.50000000e-01,3,8.61136312e-01,4.96968481e-01
33,6.70000000e-01,3,8.61136312e-01,4.91834431e-01
34,6.90000000e-01,3,8.61136312e-01,4.86591083e-01
35,7.10000000e-01,3,8.61136312e-01,4.81175815e-01
36,7.30000000e-01,3,8.61136312e-01,4.75510049e-01
37,7.50000000e-01,3,8.61136312e-01,4.69495471e-01
38,7.70000000e-01,3,8.61136312e-01,4.63009418e-01
39,7.90000000e-01,3,8.61136312e-01,4.55899302e-01
40,8.10000000e-01,3,8.61136312e-01,4.47975851e-01
41,8.30000000e-01,3,8.61136312e-01,4.39004966e-01
42,8.50000000e-01,3,8.61136312e-01,4.28697923e-01
43,8.70000000e-01,3,8.61136312e-01,4.16699623e-01
44,8.90000000e-01,3,8.61136312e-01,4.02574528e-01
45,9.10000000e-01,3,8.61136312e-01,3.85789877e-01
46,9.30000000e-01,3,8.61136312e-01,3.65695692e-01
47,9.50000000e-01,3,8.61136312e-01,3.41501016e-01
48,9.70000000e-01,3,8.61136312e-01,3.12245736e-01
49,9.90000000e-01,3,8.61136312e-01,2.76767230e-01
