cell,r_center_cm,direction,mu_m,psi_ang_in
7,1.50000000e-01,12,7.55404408e-01,1.99259746e-01
8,1.70000000e-01,12,7.55404408e-01,1.97953886e-01
9,1.90000000e-01,12,7.55404408e-01,1.96632376e-01
10,2.10000000e-01,12,7.55404408e-01,1.95808710e-01
11,2.30000000e-01,12,7.55404408e-01,1.94857347e-01
12,2.50000000e-01,12,7.55404408e-01,1.94355676e-01
13,2.70000000e-01,12,7.55404408e-01,1.93845304e-01
14,2.90000000e-01,12,7.55404408e-01,1.93661411e-01
15,3.10000000e-01,12,7.55404408e-01,1.93575997e-01
16,3.30000000e-01,12,7.55404408e-01,1.93740252e-01
17,3.50000000e-01,12,7.55404408e-01,1.94061659e-01
18,3.70000000e-01,12,7.55404408e-01,1.94599145e-01
19,3.90000000e-01,12,7.55404408e-01,1.95321711e-01
20,4.10000000e-01,12,7.55404408e-01,1.96250762e-01
21,4.30000000e-01,12,7.55404408e-01,1.97379141e-01
22,4.50000000e-01,12,7.55404408e-01,1.98715701e-01
23,4.70000000e-01,12,7.55404408e-01,2.00261681e-01
24,4.90000000e-01,12,7.55404408e-01,2.02022893e-01
25,5.10000000e-01,12,7.55404408e-01,2.04003747e-01
26,5.30000000e-01,12,7.55404408e-01,2.06210186e-01
27,5.50000000e-01,12,7.55404408e-01,2.08648409e-01
28,5.70000000e-01,12,7.55404408e-01,2.11325538e-01
29,5.90000000e-01,12,7.55404408e-01,2.14249432e-01
30,6.10000000e-01,12,7.55404408e-01,2.17428884e-01
31,6.30000000e-01,12,7.55404408e-01,2.20873673e-01
32,6.50000000e-01,12,7.55404408e-01,2.24594699e-01
33,6.70000000e-01,12,7.55404408e-01,2.28604111e-01
34,6.90000000e-01,12,7.55404408e-01,2.32915466e-01
35,7.10000000e-01,12,7.55404408e-01,2.37543918e-01
36,7.30000000e-01,12,7.55404408e-01,2.42506451e-01
37,7.50000000e-01,12,7.55404408e-01,2.47822160e-01
38,7.70000000e-01,12,7.55404408e-01,2.53512611e-01
39,7.90000000e-01,12,7.55404408e-01,2.59602306e-01
40,8.10000000e-01,12,7.55404408e-01,2.66119284e-01
41,8.30000000e-01,12,7.55404408e-01,2.73095947e-01
42,8.50000000e-01,12,7.55404408e-01,2.80570098e-01
43,8.70000000e-01,12,7.55404408e-01,2.88586866e-01
44,8.90000000e-01,12,7.55404408e-01,2.97199114e-01
45,9.10000000e-01,12,7.55404408e-01,3.06479715e-01
46,9.30000000e-01,12,7.55404408e-01,3.16479527e-01
47,9.50000000e-01,12,7.55404408e-01,3.27489750e-01
48,9.70000000e-01,12,7.55404408e-01,3.38612055e-01
49,9.90000000e-01,12,7.55404408e-01,3.56339938e-01
0,1.00000000e-02,13,8.65631202e-01,2.13665477e-01
1,3.00000000e-02,13,8.65631202e-01,2.10596932e-01
2,5.00000000e-02,13,8.65631202e-01,2.07611828e-01
3,7.00000000e-02,13,8.65631202e-01,2.04795167e-01
4,9.00000000e-02,13,8.65631202e-01,2.02071577e-01
5,1.10000000e-01,13,8.65631202e-01,1.99752346e-01
6,1.30000000e-01,13,8.65631202e-01,1.97701289e-01
7,1.50000000e-01,13,8.65631202e-01,1.95538062e-01
8,1.70000000e-01,13,8.65631202e-01,1.93768236e-01
9,1.90000000e-01,13,8.65631202e-01,1.92263440e-01
10,2.10000000e-01,13,8.65631202e-01,1.90685735e-01
11,2.30000000e-01,13,8.65631202e-01,1.89612736e-01
12,2.50000000e-01,13,8.65631202e-01,1.88452117e-01
13,2.70000000e-01,13,8.65631202e-01,1.87693991e-01
14,2.90000000e-01,13,8.65631202e-01,1.86975885e-01
15,3.10000000e-01,13,8.65631202e-01,1.86547797e-01
16,3.30000000e-01,13,8.65631202e-01,1.86246842e-01
17,3.50000000e-01,13,8.65631202e-01,1.86176609e-01
18,3.70000000e-01,13,8.65631202e-01,1.86276226e-01
19,3.90000000e-01,13,8.65631202e-01,1.86583514e-01
20,4.10000000e-01,13,8.65631202e-01,1.87080020e-01
21,4.30000000e-01,13,8.65631202e-01,1.87779187e-01
22,4.50000000e-01,13,8.65631202e-01,1.88677952e-01
23,4.70000000e-01,13,8.65631202e-01,1.89782485e-01
24,4.90000000e-01,13,8.65631202e-01,1.91095032e-01
25,5.10000000e-01,13,8.65631202e-01,1.92620491e-01
26,5.30000000e-01,13,8.65631202e-01,1.94363325e-01
27,5.50000000e-01,13,8.65631202e-01,1.96329059e-01
28,5.70000000e-01,13,8.65631202e-01,1.98523688e-01
29,5.90000000e-01,13,8.65631202e-01,2.00954023e-01
30,6.10000000e-01,13,8.65631202e-01,2.03627648e-01
31,6.30000000e-01,13,8.65631202e-01,2.06553053e-01
32,6.50000000e-01,13,8.65631202e-01,2.09739715e-01
33,6.70000000e-01,13,8.65631202e-01,2.13198224e-01
34,6.90000000e-01,13,8.65631202e-01,2.16940415e-01
35,7.10000000e-01,13,8.65631202e-01,2.20979539e-01
36,7.30000000e-01,13,8.65631202e-01,2.25330458e-01
37,7.50000000e-01,13,8.65631202e-01,2.30009897e-01
38,7.70000000e-01,13,8.65631202e-01,2.35036755e-01
39,7.90000000e-01,13,8.65631202e-01,2.40432504e-01
40,8.10000000e-01,13,8.65631202e-01,2.46221720e-01
41,8.30000000e-01,13,8.65631202e-01,2.52432788e-01
42,8.50000000e-01,13,8.65631202e-01,2.59098966e-01
43,8.70000000e-01,13,8.65631202e-01,2.66259559e-01
44,8.90000000e-01,13,8.65631202e-01,2.73963611e-01
45,9.10000000e-01,13,8.65631202e-01,2.82266731e-01
46,9.30000000e-01,13,8.65631202e-01,2.91274541e-01
47,9.50000000e-01,13,8.65631202e-01,3.00959117e-01
48,9.70000000e-01,13,8.65631202e-01,3.12311566e-01
49,9.90000000e-01,13,8.65631202e-01,3.20751154e-01
0,1.00000000e-02,14,9.44575023e-01,2.13603151e-01
1,3.00000000e-02,14,9.44575023e-01,2.10170468e-01
2,5.00000000e-02,14,9.44575023e-01,2.06631134e-01
3,7.00000000e-02,14,9.44575023e-01,2.03488468e-01
4,9.00000000e-02,14,9.44575023e-01,2.00525260e-01
5,1.10000000e-01,14,9.44575023e-01,1.97649895e-01
6,1.30000000e-01,14,9.44575023e-01,1.95111649e-01
7,1.50000000e-01,14,9.44575023e-01,1.92966135e-01
8,1.70000000e-01,14,9.44575023e-01,1.90749906e-01
9,1.90000000e-01,14,9.44575023e-01,1.88772788e-01
10,2.10000000e-01,14,9.44575023e-01,1.87191522e-01
11,2.30000000e-01,14,9.44575023e-01,1.85518153e-01
12,2.50000000e-01,14,9.44575023e-01,1.84308709e-01
13,2.70000000e-01,14,9.44575023e-01,1.83081995e-01
14,2.90000000e-01,14,9.44575023e-01,1.82197367e-01
15,3.10000000e-01,14,9.44575023e-01,1.81405265e-01
16,3.30000000e-01,14,9.44575023e-01,1.80869018e-01
17,3.50000000e-01,14,9.44575023e-01,1.80486365e-01
18,3.70000000e-01,14,9.44575023e-01,1.80320006e-01
19,3.90000000e-01,14,9.44575023e-01,1.80334828e-01
20,4.10000000e-01,14,9.44575023e-01,1.80552612e-01
21,4.30000000e-01,14,9.44575023e-01,1.80964126e-01
22,4.50000000e-01,14,9.44575023e-01,1.81577417e-01
23,4.70000000e-01,14,9.44575023e-01,1.82392230e-01
24,4.90000000e-01,14,9.44575023e-01,1.83413158e-01
25,5.10000000e-01,14,9.44575023e-01,1.84643177e-01
26,5.30000000e-01,14,9.44575023e-01,1.86086792e-01
27,5.50000000e-01,14,9.44575023e-01,1.87748641e-01
28,5.70000000e-01,14,9.44575023e-01,1.89634190e-01
29,5.90000000e-01,14,9.44575023e-01,1.91749516e-01
30,6.10000000e-01,14,9.44575023e-01,1.94101482e-01
31,6.30000000e-01,14,9.44575023e-01,1.96697777e-01
32,6.50000000e-01,14,9.44575023e-01,1.99547020e-01
33,6.70000000e-01,14,9.44575023e-01,2.02658861e-01
34,6.90000000e-01,14,9.44575023e-01,2.06044109e-01
35,7.10000000e-01,14,9.44575023e-01,2.09714886e-01
36,7.30000000e-01,14,9.44575023e-01,2.13684802e-01
37,7.50000000e-01,14,9.44575023e-01,2.17969192e-01
38,7.70000000e-01,14,9.44575023e-01,2.22585393e-01
39,7.90000000e-01,14,9.44575023e-01,2.27553113e-01
40,8.10000000e-01,14,9.44575023e-01,2.32894904e-01
41,8.30000000e-01,14,9.44575023e-01,2.38636822e-01
42,8.50000000e-01,14,9.44575023e-01,2.44809247e-01
43,8.70000000e-01,14,9.44575023e-01,2.51448381e-01
44,8.90000000e-01,14,9.44575023e-01,2.58596854e-01
45,9.10000000e-01,14,9.44575023e-01,2.66312506e-01
46,9.30000000e-01,14,9.44575023e-01,2.74641492e-01
47,9.50000000e-01,14,9.44575023e-01,2.83796180e-01
48,9.70000000e-01,14,9.44575023e-01,2.93203685e-01
49,9.90000000e-01,14,9.44575023e-01,3.07269872e-01
0,1.00000000e-02,15,9.89400935e-01,2.13646146e-01
1,3.00000000e-02,15,9.89400935e-01,2.10148059e-01
2,5.00000000e-02,15,9.89400935e-01,2.06260315e-01
3,7.00000000e-02,15,9.89400935e-01,2.02678893e-01
4,9.00000000e-02,15,9.89400935e-01,1.99477995e-01
5,1.10000000e-01,15,9.89400935e-01,1.96547836e-01
6,1.30000000e-01,15,9.89400935e-01,1.93710806e-01
7,1.50000000e-01,15,9.89400935e-01,1.91047005e-01
8,1.70000000e-01,15,9.89400935e-01,1.88846712e-01
9,1.90000000e-01,15,9.89400935e-01,1.86753573e-01
10,2.10000000e-01,15,9.89400935e-01,1.84731626e-01
11,2.30000000e-01,15,9.89400935e-01,1.83150106e-01
12,2.50000000e-01,15,9.89400935e-01,1.81532665e-01
13,2.70000000e-01,15,9.89400935e-01,1.80299059e-01
14,2.90000000e-01,15,9.89400935e-01,1.79128100e-01
15,3.10000000e-01,15,9.89400935e-01,1.78240965e-01
16,3.30000000e-01,15,9.89400935e-01,1.77491313e-01
17,3.50000000e-01,15,9.89400935e-01,1.76970512e-01
18,3.70000000e-01,15,9.89400935e-01,1.76623457e-01
19,3.90000000e-01,15,9.89400935e-01,1.76483010e-01
20,4.10000000e-01,15,9.89400935e-01,1.76532051e-01
21,4.30000000e-01,15,9.89400935e-01,1.76781865e-01
22,4.50000000e-01,15,9.89400935e-01,1.77229143e-01
23,4.70000000e-01,15,9.89400935e-01,1.77878810e-01
24,4.90000000e-01,15,9.89400935e-01,1.78732359e-01
25,5.10000000e-01,15,9.89400935e-01,1.79793671e-01
26,5.30000000e-01,15,9.89400935e-01,1.81066273e-01
27,5.50000000e-01,15,9.89400935e-01,1.82554662e-01
28,5.70000000e-01,15,9.89400935e-01,1.84263779e-01
29,5.90000000e-01,15,9.89400935e-01,1.86199307e-01
30,6.10000000e-01,15,9.89400935e-01,1.88367635e-01
31,6.30000000e-01,15,9.89400935e-01,1.90775969e-01
32,6.50000000e-01,15,9.89400935e-01,1.93432401e-01
33,6.70000000e-01,15,9.89400935e-01,1.96346020e-01
34,6.90000000e-01,15,9.89400935e-01,1.99527024e-01
35,7.10000000e-01,15,9.89400935e-01,2.02986863e-01
36,7.30000000e-01,15,9.89400935e-01,2.06738417e-01
37,7.50000000e-01,15,9.89400935e-01,2.10796204e-01
38,7.70000000e-01,15,9.89400935e-01,2.15176653e-01
39,7.90000000e-01,15,9.89400935e-01,2.19898448e-01
40,8.10000000e-01,15,9.89400935e-01,2.24982982e-01
41,8.30000000e-01,15,9.89400935e-01,2.30454962e-01
42,8.50000000e-01,15,9.89400935e-01,2.36343301e-01
43,8.70000000e-01,15,9.89400935e-01,2.42682166e-01
44,8.90000000e-01,15,9.89400935e-01,2.49513763e-01
45,9.10000000e-01,15,9.89400935e-01,2.56886976e-01
46,9.30000000e-01,15,9.89400935e-01,2.64886103e-01
47,9.50000000e-01,15,9.89400935e-01,2.73515669e-01
48,9.70000000e-01,15,9.89400935e-01,2.83439206e-01
49,9.90000000e-01,15,9.89400935e-01,2.91777494e-01
