cell,r_center_cm,direction,mu_m,psi_ang_in
41,4.15000000e-01,2,-5.25532410e-01,4.99988336e-01
42,4.25000000e-01,2,-5.25532410e-01,4.99988533e-01
43,4.35000000e-01,2,-5.25532410e-01,4.99988732e-01
44,4.45000000e-01,2,-5.25532410e-01,4.99988933e-01
45,4.55000000e-01,2,-5.25532410e-01,4.99989135e-01
46,4.65000000e-01,2,-5.25532410e-01,4.99989339e-01
47,4.75000000e-01,2,-5.25532410e-01,4.99989543e-01
48,4.85000000e-01,2,-5.25532410e-01,4.99989749e-01
49,4.95000000e-01,2,-5.25532410e-01,4.99989956e-01
50,5.05000000e-01,2,-5.25532410e-01,4.99990164e-01
51,5.15000000e-01,2,-5.25532410e-01,4.99990373e-01
52,5.25000000e-01,2,-5.25532410e-01,4.99990583e-01
53,5.35000000e-01,2,-5.25532410e-01,4.99990793e-01
54,5.45000000e-01,2,-5.25532410e-01,4.99991004e-01
55,5.55000000e-01,2,-5.25532410e-01,4.99991216e-01
56,5.65000000e-01,2,-5.25532410e-01,4.99991429e-01
57,5.75000000e-01,2,-5.25532410e-01,4.99991642e-01
58,5.85000000e-01,2,-5.25532410e-01,4.99991855e-01
59,5.95000000e-01,2,-5.25532410e-01,4.99992068e-01
60,6.05000000e-01,2,-5.25532410e-01,4.99992282e-01
61,6.15000000e-01,2,-5.25532410e-01,4.99992496e-01
62,6.25000000e-01,2,-5.25532410e-01,4.99992710e-01
63,6.35000000e-01,2,-5.25532410e-01,4.99992924e-01
64,6.45000000e-01,2,-5.25532410e-01,4.99993138e-01
65,6.55000000e-01,2,-5.25532410e-01,4.99993352e-01
66,6.65000000e-01,2,-5.25532410e-01,4.99993566e-01
67,6.75000000e-01,2,-5.25532410e-01,4.99993779e-01
68,6.85000000e-01,2,-5.25532410e-01,4.99993992e-01
69,6.95000000e-01,2,-5.25532410e-01,4.99994204e-01
70,7.05000000e-01,2,-5.25532410e-01,4.99994416e-01
71,7.15000000e-01,2,-5.25532410e-01,4.99994627e-01
72,7.25000000e-01,2,-5.25532410e-01,4.99994838e-01
73,7.35000000e-01,2,-5.25532410e-01,4.99995048e-01
74,7.45000000e-01,2,-5.25532410e-01,4.99995257e-01
75,7.55000000e-01,2,-5.25532410e-01,4.99995465e-01
76,7.65000000e-01,2,-5.25532410e-01,4.99995672e-01
77,7.75000000e-01,2,-5.25532410e-01,4.99995877e-01
78,7.85000000e-01,2,-5.25532410e-01,4.99996082e-01
79,7.95000000e-01,2,-5.25532410e-01,4.99996286e-01
80,8.05000000e-01,2,-5.25532410e-01,4.99996488e-01
81,8.15000000e-01,2,-5.25532410e-01,4.99996689e-01
82,8.25000000e-01,2,-5.25532410e-01,4.99996888e-01
83,8.35000000e-01,2,-5.25532410e-01,4.99997086e-01
84,8.45000000e-01,2,-5.25532410e-01,4.99997282e-01
85,8.55000000e-01,2,-5.25532410e-01,4.99997476e-01
86,8.65000000e-01,2,-5.25532410e-01,4.99997668e-01
87,8.75000000e-01,2,-5.25532410e-01,4.99997859e-01
88,8.85000000e-01,2,-5.25532410e-01,4.99998047e-01
89,8.95000000e-01,2,-5.25532410e-01,4.99998233e-01
90,9.05000000e-01,2,-5.25532410e-01,4.99998417e-01
91,9.15000000e-01,2,-5.25532410e-01,4.99998599e-01
92,9.25000000e-01,2,-5.25532410e-01,4.99998778e-01
93,9.35000000e-01,2,-5.25532410e-01,4.99998953e-01
94,9.45000000e-01,2,-5.25532410e-01,4.99999126e-01
95,9.55000000e-01,2,-5.25532410e-01,4.99999296e-01
96,9.65000000e-01,2,-5.25532410e-01,4.99999461e-01
97,9.75000000e-01,2,-5.25532410e-01,4.99999622e-01
98,9.85000000e-01,2,-5.25532410e-01,4.99999778e-01
99,9.95000000e-01,2,-5.25532410e-01,4.99999927e-01
0,5.00000000e-03,3,-1.83434642e-01,4.99982299e-01
1,1.50000000e-02,3,-1.83434642e-01,4.99982344e-01
2,2.50000000e-02,3,-1.83434642e-01,4.99982401e-01
3,3.50000000e-02,3,-1.83434642e-01,4.99982461e-01
4,4.50000000e-02,3,-1.83434642e-01,4.99982524e-01
5,5.50000000e-02,3,-1.83434642e-01,4.99982590e-01
6,6.50000000e-02,3,-1.83434642e-01,4.99982660e-01
7,7.50000000e-02,3,-1.83434642e-01,4.99982732e-01
8,8.50000000e-02,3,-1.83434642e-01,4.99982808e-01
9,9.50000000e-02,3,-1.83434642e-01,4.99982887e-01
10,1.05000000e-01,3,-1.83434642e-01,4.99982970e-01
11,1.15000000e-01,3,-1.83434642e-01,4.99983056e-01
12,1.25000000e-01,3,-1.83434642e-01,4.99983145e-01
13,1.35000000e-01,3,-1.83434642e-01,4.99983238e-01
14,1.45000000e-01,3,-1.83434642e-01,4.99983334e-01
15,1.55000000e-01,3,-1.83434642e-01,4.99983434e-01
