cell,r_center_cm,direction,mu_m,psi_ang_in
34,6.90000000e-01,8,9.50125098e-02,7.24141947e-01
35,7.10000000e-01,8,9.50125098e-02,7.47759810e-01
36,7.30000000e-01,8,9.50125098e-02,7.73154898e-01
37,7.50000000e-01,8,9.50125098e-02,8.00535028e-01
38,7.70000000e-01,8,9.50125098e-02,8.30152462e-01
39,7.90000000e-01,8,9.50125098e-02,8.62319119e-01
40,8.10000000e-01,8,9.50125098e-02,8.97428833e-01
41,8.30000000e-01,8,9.50125098e-02,9.35992077e-01
42,8.50000000e-01,8,9.50125098e-02,9.78687362e-01
43,8.70000000e-01,8,9.50125098e-02,1.02646401e+00
44,8.90000000e-01,8,9.50125098e-02,1.08065059e+00
45,9.10000000e-01,8,9.50125098e-02,1.14354863e+00
46,9.30000000e-01,8,9.50125098e-02,1.21774428e+00
47,9.50000000e-01,8,9.50125098e-02,1.31494652e+00
48,9.70000000e-01,8,9.50125098e-02,1.41927562e+00
49,9.90000000e-01,8,9.50125098e-02,1.73027205e+00
0,1.00000000e-02,9,2.81603551e-01,4.29155421e-01
1,3.00000000e-02,9,2.81603551e-01,4.28031238e-01
2,5.00000000e-02,9,2.81603551e-01,4.27111813e-01
3,7.00000000e-02,9,2.81603551e-01,4.26899646e-01
4,9.00000000e-02,9,2.81603551e-01,4.26544881e-01
5,1.10000000e-01,9,2.81603551e-01,4.27021809e-01
6,1.30000000e-01,9,2.81603551e-01,4.27328853e-01
7,1.50000000e-01,9,2.81603551e-01,4.28476810e-01
8,1.70000000e-01,9,2.81603551e-01,4.29555490e-01
9,1.90000000e-01,9,2.81603551e-01,4.31385821e-01
10,2.10000000e-01,9,2.81603551e-01,4.33302299e-01
11,2.30000000e-01,9,2.81603551e-01,4.35856119e-01
12,2.50000000e-01,9,2.81603551e-01,4.38643955e-01
13,2.70000000e-01,9,2.81603551e-01,4.41980576e-01
14,2.90000000e-01,9,2.81603551e-01,4.45661960e-01
15,3.10000000e-01,9,2.81603551e-01,4.49845476e-01
16,3.30000000e-01,9,2.81603551e-01,4.54447378e-01
17,3.50000000e-01,9,2.81603551e-01,4.59540702e-01
18,3.70000000e-01,9,2.81603551e-01,4.65102385e-01
19,3.90000000e-01,9,2.81603551e-01,4.71168832e-01
20,4.10000000e-01,9,2.81603551e-01,4.77744075e-01
21,4.30000000e-01,9,2.81603551e-01,4.84852689e-01
22,4.50000000e-01,9,2.81603551e-01,4.92510950e-01
23,4.70000000e-01,9,2.81603551e-01,5.00742667e-01
24,4.90000000e-01,9,2.81603551e-01,5.09571486e-01
25,5.10000000e-01,9,2.81603551e-01,5.19025252e-01
26,5.30000000e-01,9,2.81603551e-01,5.29134480e-01
27,5.50000000e-01,9,2.81603551e-01,5.39933702e-01
28,5.70000000e-01,9,2.81603551e-01,5.51461577e-01
29,5.90000000e-01,9,2.81603551e-01,5.63761648e-01
30,6.10000000e-01,9,2.81603551e-01,5.76882957e-01
31,6.30000000e-01,9,2.81603551e-01,5.90880881e-01
32,6.50000000e-01,9,2.81603551e-01,6.05818102e-01
33,6.70000000e-01,9,2.81603551e-01,6.21765826e-01
34,6.90000000e-01,9,2.81603551e-01,6.38805324e-01
35,7.10000000e-01,9,2.81603551e-01,6.57029923e-01
36,7.30000000e-01,9,2.81603551e-01,6.76547653e-01
37,7.50000000e-01,9,2.81603551e-01,6.97484814e-01
38,7.70000000e-01,9,2.81603551e-01,7.19990902e-01
39,7.90000000e-01,9,2.81603551e-01,7.44245485e-01
40,8.10000000e-01,9,2.81603551e-01,7.70468079e-01
41,8.30000000e-01,9,2.81603551e-01,7.98932410e-01
42,8.50000000e-01,9,2.81603551e-01,8.29988491e-01
43,8.70000000e-01,9,2.81603551e-01,8.64094273e-01
44,8.90000000e-01,9,2.81603551e-01,9.01881833e-01
45,9.10000000e-01,9,2.81603551e-01,9.44205575e-01
46,9.30000000e-01,9,2.81603551e-01,9.92594970e-01
47,9.50000000e-01,9,2.81603551e-01,1.04822609e+00
48,9.70000000e-01,9,2.81603551e-01,1.12076986e+00
49,9.90000000e-01,9,2.81603551e-01,1.18313616e+00
0,1.00000000e-02,10,4.58016778e-01,4.28068732e-01
1,3.00000000e-02,10,4.58016778e-01,4.25687781e-01
2,5.00000000e-02,10,4.58016778e-01,4.23066152e-01
3,7.00000000e-02,10,4.58016778e-01,4.21401377e-01
4,9.00000000e-02,10,4.58016778e-01,4.19613075e-01
5,1.10000000e-01,10,4.58016778e-01,4.18283047e-01
6,1.30000000e-01,10,4.58016778e-01,4.17493760e-01
7,1.50000000e-01,10,4.58016778e-01,4.16606633e-01
8,1.70000000e-01,10,4.58016778e-01,4.16650613e-01
9,1.90000000e-01,10,4.58016778e-01,4.16473789e-01
10,2.10000000e-01,10,4.58016778e-01,4.17196555e-01
11,2.30000000e-01,10,4.58016778e-01,4.17868273e-01
12,2.50000000e-01,10,4.58016778e-01,4.19255935e-01
13,2.70000000e-01,10,4.58016778e-01,4.20798244e-01
14,2.90000000e-01,10,4.58016778e-01,4.22905533e-01
15,3.10000000e-01,10,4.58016778e-01,4.25310545e-01
16,3.30000000e-01,10,4.58016778e-01,4.28200345e-01
17,3.50000000e-01,10,4.58016778e-01,4.31470236e-01
18,3.70000000e-01,10,4.58016778e-01,4.35197766e-01
19,3.90000000e-01,10,4.58016778e-01,4.39352635e-01
20,4.10000000e-01,10,4.58016778e-01,4.43968395e-01
21,4.30000000e-01,10,4.58016778e-01,4.49044674e-01
22,4.50000000e-01,10,4.58016778e-01,4.54601325e-01
23,4.70000000e-01,10,4.58016778e-01,4.60649840e-01
24,4.90000000e-01,10,4.58016778e-01,4.67208338e-01
25,5.10000000e-01,10,4.58016778e-01,4.74294407e-01
26,5.30000000e-01,10,4.58016778e-01,4.81928866e-01
27,5.50000000e-01,10,4.58016778e-01,4.90134369e-01
28,5.70000000e-01,10,4.58016778e-01,4.98936419e-01
29,5.90000000e-01,10,4.58016778e-01,5.08363351e-01
30,6.10000000e-01,10,4.58016778e-01,5.18446817e-01
31,6.30000000e-01,10,4.58016778e-01,5.29222127e-01
32,6.50000000e-01,10,4.58016778e-01,5.40728733e-01
33,6.70000000e-01,10,4.58016778e-01,5.53010757e-01
34,6.90000000e-01,10,4.58016778e-01,5.66117645e-01
35,7.10000000e-01,10,4.58016778e-01,5.80104946e-01
36,7.30000000e-01,10,4.58016778e-01,5.95035289e-01
37,7.50000000e-01,10,4.58016778e-01,6.10979609e-01
38,7.70000000e-01,10,4.58016778e-01,6.28018712e-01
39,7.90000000e-01,10,4.58016778e-01,6.46245332e-01
40,8.10000000e-01,10,4.58016778e-01,6.65766804e-01
41,8.30000000e-01,10,4.58016778e-01,6.86708726e-01
42,8.50000000e-01,10,4.58016778e-01,7.09219457e-01
43,8.70000000e-01,10,4.58016778e-01,7.33477830e-01
44,8.90000000e-01,10,4.58016778e-01,7.59695012e-01
45,9.10000000e-01,10,4.58016778e-01,7.88156351e-01
46,9.30000000e-01,10,4.58016778e-01,8.19067203e-01
47,9.50000000e-01,10,4.58016778e-01,8.53449048e-01
48,9.70000000e-01,10,4.58016778e-01,8.88090658e-01
49,9.90000000e-01,10,4.58016778e-01,9.45253188e-01
0,1.00000000e-02,11,6.17876244e-01,4.27135447e-01
1,3.00000000e-02,11,6.17876244e-01,4.23469282e-01
2,5.00000000e-02,11,6.17876244e-01,4.19547252e-01
3,7.00000000e-02,11,6.17876244e-01,4.16130203e-01
4,9.00000000e-02,11,6.17876244e-01,4.13434735e-01
5,1.10000000e-01,11,6.17876244e-01,4.10441659e-01
6,1.30000000e-01,11,6.17876244e-01,4.08271300e-01
7,1.50000000e-01,11,6.17876244e-01,4.06402519e-01
8,1.70000000e-01,11,6.17876244e-01,4.04542180e-01
9,1.90000000e-01,11,6.17876244e-01,4.03628900e-01
10,2.10000000e-01,11,6.17876244e-01,4.02451152e-01
11,2.30000000e-01,11,6.17876244e-01,4.02208001e-01
12,2.50000000e-01,11,6.17876244e-01,4.01892344e-01
13,2.70000000e-01,11,6.17876244e-01,4.02283858e-01
14,2.90000000e-01,11,6.17876244e-01,4.02829242e-01
15,3.10000000e-01,11,6.17876244e-01,4.03912899e-01
16,3.30000000e-01,11,6.17876244e-01,4.05291073e-01
17,3.50000000e-01,11,6.17876244e-01,4.07125221e-01
18,3.70000000e-01,11,6.17876244e-01,4.09326546e-01
19,3.90000000e-01,11,6.17876244e-01,4.11956973e-01
20,4.10000000e-01,11,6.17876244e-01,4.14992657e-01
21,4.30000000e-01,11,6.17876244e-01,4.18458891e-01
22,4.50000000e-01,11,6.17876244e-01,4.22356001e-01
23,4.70000000e-01,11,6.17876244e-01,4.26698910e-01
24,4.90000000e-01,11,6.17876244e-01,4.31496978e-01
25,5.10000000e-01,11,6.17876244e-01,4.36764199e-01
26,5.30000000e-01,11,6.17876244e-01,4.42514503e-01
27,5.50000000e-01,11,6.17876244e-01,4.48764158e-01
28,5.70000000e-01,11,6.17876244e-01,4.55530929e-01
29,5.90000000e-01,11,6.17876244e-01,4.62834716e-01
30,6.10000000e-01,11,6.17876244e-01,4.70697580e-01
31,6.30000000e-01,11,6.17876244e-01,4.79144069e-01
32,6.50000000e-01,11,6.17876244e-01,4.88201472e-01
33,6.70000000e-01,11,6.17876244e-01,4.97900155e-01
34,6.90000000e-01,11,6.17876244e-01,5.08273944e-01
35,7.10000000e-01,11,6.17876244e-01,5.19360583e-01
36,7.30000000e-01,11,6.17876244e-01,5.31202287e-01
37,7.50000000e-01,11,6.17876244e-01,5.43846421e-01
38,7.70000000e-01,11,6.17876244e-01,5.57346368e-01
39,7.90000000e-01,11,6.17876244e-01,5.71762633e-01
40,8.10000000e-01,11,6.17876244e-01,5.87164332e-01
41,8.30000000e-01,11,6.17876244e-01,6.03631169e-01
42,8.50000000e-01,11,6.17876244e-01,6.21256517e-01
43,8.70000000e-01,11,6.17876244e-01,6.40150832e-01
44,8.90000000e-01,11,6.17876244e-01,6.60453056e-01
45,9.10000000e-01,11,6.17876244e-01,6.82321015e-01
46,9.30000000e-01,11,6.17876244e-01,7.06069073e-01
47,9.50000000e-01,11,6.17876244e-01,7.31601503e-01
48,9.70000000e-01,11,6.17876244e-01,7.62019395e-01
49,9.90000000e-01,11,6.17876244e-01,7.83176060e-01
0,1.00000000e-02,12,7.55404408e-01,4.26443761e-01
1,3.00000000e-02,12,7.55404408e-01,4.21472922e-01
2,5.00000000e-02,12,7.55404408e-01,4.16552607e-01
3,7.00000000e-02,12,7.55404408e-01,4.11694706e-01
4,9.00000000e-02,12,7.55404408e-01,4.07632418e-01
5,1.10000000e-01,12,7.55404408e-01,4.04049634e-01
6,1.30000000e-01,12,7.55404408e-01,4.00234859e-01
7,1.50000000e-01,12,7.55404408e-01,3.97315211e-01
8,1.70000000e-01,12,7.55404408e-01,3.94711384e-01
9,1.90000000e-01,12,7.55404408e-01,3.92076350e-01
10,2.10000000e-01,12,7.55404408e-01,3.90433996e-01
11,2.30000000e-01,12,7.55404408e-01,3.88537019e-01
12,2.50000000e-01,12,7.55404408e-01,3.87536710e-01
13,2.70000000e-01,12,7.55404408e-01,3.86519050e-01
14,2.90000000e-01,12,7.55404408e-01,3.86152375e-01
15,3.10000000e-01,12,7.55404408e-01,3.85982065e-01
16,3.30000000e-01,12,7.55404408e-01,3.86309582e-01
17,3.50000000e-01,12,7.55404408e-01,3.86950453e-01
18,3.70000000e-01,12,7.55404408e-01,3.88022176e-01
19,3.90000000e-01,12,7.55404408e-01,3.89462942e-01
20,4.10000000e-01,12,7.55404408e-01,3.91315428e-01
21,4.30000000e-01,12,7.55404408e-01,3.93565367e-01
22,4.50000000e-01,12,7.55404408e-01,3.96230409e-01
23,4.70000000e-01,12,7.55404408e-01,3.99313025e-01
24,4.90000000e-01,12,7.55404408e-01,4.02824806e-01
25,5.10000000e-01,12,7.55404408e-01,4.06774541e-01
26,5.30000000e-01,12,7.55404408e-01,4.11174083e-01
27,5.50000000e-01,12,7.55404408e-01,4.16035794e-01
28,5.70000000e-01,12,7.55404408e-01,4.21373872e-01
29,5.90000000e-01,12,7.55404408e-01,4.27203989e-01
30,6.10000000e-01,12,7.55404408e-01,4.33543676e-01
31,6.30000000e-01,12,7.55404408e-01,4.40412434e-01
32,6.50000000e-01,12,7.55404408e-01,4.47831998e-01
33,6.70000000e-01,12,7.55404408e-01,4.55826590e-01
34,6.90000000e-01,12,7.55404408e-01,4.64423243e-01
35,7.10000000e-01,12,7.55404408e-01,4.73652175e-01
36,7.30000000e-01,12,7.55404408e-01,4.83547248e-01
37,7.50000000e-01,12,7.55404408e-01,4.94146538e-01
38,7.70000000e-01,12,7.55404408e-01,5.05493049e-01
39,7.90000000e-01,12,7.55404408e-01,5.17635635e-01
40,8.10000000e-01,12,7.55404408e-01,5.30630202e-01
41,8.30000000e-01,12,7.55404408e-01,5.44541363e-01
42,8.50000000e-01,12,7.55404408e-01,5.59444493e-01
43,8.70000000e-01,12,7.55404408e-01,5.75429578e-01
44,8.90000000e-01,12,7.55404408e-01,5.92602023e-01
45,9.10000000e-01,12,7.55404408e-01,6.11107135e-01
46,9.30000000e-01,12,7.55404408e-01,6.31046324e-01
47,9.50000000e-01,12,7.55404408e-01,6.53000225e-01
48,9.70000000e-01,12,7.55404408e-01,6.75177616e-01
49,9.90000000e-01,12,7.55404408e-01,7.10526238e-01
0,1.00000000e-02,13,8.65631202e-01,4.26039607e-01
1,3.00000000e-02,13,8.65631202e-01,4.19921064e-01
2,5.00000000e-02,13,8.65631202e-01,4.13968898e-01
3,7.00000000e-02,13,8.65631202e-01,4.08352598e-01
4,9.00000000e-02,13,8.65631202e-01,4.02921879e-01
5,1.10000000e-01,13,8.65631202e-01,3.98297434e-01
6,1.30000000e-01,13,8.65631202e-01,3.94207716e-01
7,1.50000000e-01,13,8.65631202e-01,3.89894335e-01
8,1.70000000e-01,13,8.65631202e-01,3.86365381e-01
9,1.90000000e-01,13,8.65631202e-01,3.83364883e-01
10,2.10000000e-01,13,8.65631202e-01,3.80219008e-01
11,2.30000000e-01,13,8.65631202e-01,3.78079496e-01
12,2.50000000e-01,13,8.65631202e-01,3.75765272e-01
13,2.70000000e-01,13,8.65631202e-01,3.74253602e-01
14,2.90000000e-01,13,8.65631202e-01,3.72821729e-01
15,3.10000000e-01,13,8.65631202e-01,3.71968142e-01
16,3.30000000e-01,13,8.65631202e-01,3.71368050e-01
17,3.50000000e-01,13,8.65631202e-01,3.71228008e-01
18,3.70000000e-01,13,8.65631202e-01,3.71426641e-01
19,3.90000000e-01,13,8.65631202e-01,3.72039359e-01
20,4.10000000e-01,13,8.65631202e-01,3.73029371e-01
21,4.30000000e-01,13,8.65631202e-01,3.74423478e-01
22,4.50000000e-01,13,8.65631202e-01,3.76215577e-01
23,4.70000000e-01,13,8.65631202e-01,3.78417967e-01
24,4.90000000e-01,13,8.65631202e-01,3.81035128e-01
25,5.10000000e-01,13,8.65631202e-01,3.84076827e-01
26,5.30000000e-01,13,8.65631202e-01,3.87551961e-01
27,5.50000000e-01,13,8.65631202e-01,3.91471549e-01
28,5.70000000e-01,13,8.65631202e-01,3.95847543e-01
29,5.90000000e-01,13,8.65631202e-01,4.00693524e-01
30,6.10000000e-01,13,8.65631202e-01,4.06024616e-01
31,6.30000000e-01,13,8.65631202e-01,4.11857745e-01
32,6.50000000e-01,13,8.65631202e-01,4.18211810e-01
33,6.70000000e-01,13,8.65631202e-01,4.25107925e-01
34,6.90000000e-01,13,8.65631202e-01,4.32569691e-01
35,7.10000000e-01,13,8.65631202e-01,4.40623527e-01
36,7.30000000e-01,13,8.65631202e-01,4.49299069e-01
37,7.50000000e-01,13,8.65631202e-01,4.58629666e-01
38,7.70000000e-01,13,8.65631202e-01,4.68653001e-01
39,7.90000000e-01,13,8.65631202e-01,4.79411887e-01
40,8.10000000e-01,13,8.65631202e-01,4.90955331e-01
41,8.30000000e-01,13,8.65631202e-01,5.03339929e-01
42,8.50000000e-01,13,8.65631202e-01,5.16631995e-01
43,8.70000000e-01,13,8.65631202e-01,5.30909906e-01
44,8.90000000e-01,13,8.65631202e-01,5.46271448e-01
45,9.10000000e-01,13,8.65631202e-01,5.62827504e-01
46,9.30000000e-01,13,8.65631202e-01,5.80788684e-01
47,9.50000000e-01,13,8.65631202e-01,6.00099305e-01
48,9.70000000e-01,13,8.65631202e-01,6.22735591e-01
49,9.90000000e-01,13,8.65631202e-01,6.39563761e-01
0,1.00000000e-02,14,9.44575023e-01,4.25915332e-01
1,3.00000000e-02,14,9.44575023e-01,4.19070714e-01
2,5.00000000e-02,14,9.44575023e-01,4.12013435e-01
3,7.00000000e-02,14,9.44575023e-01,4.05747097e-01
4,9.00000000e-02,14,9.44575023e-01,3.99838590e-01
5,1.10000000e-01,14,9.44575023e-01,3.94105238e-01
6,1.30000000e-01,14,9.44575023e-01,3.89044088e-01
7,1.50000000e-01,14,9.44575023e-01,3.84766026e-01
8,1.70000000e-01,14,9.44575023e-01,3.80346963e-01
9,1.90000000e-01,14,9.44575023e-01,3.76404675e-01
10,2.10000000e-01,14,9.44575023e-01,3.73251701e-01
11,2.30000000e-01,14,9.44575023e-01,3.69915076e-01
12,2.50000000e-01,14,9.44575023e-01,3.67503497e-01
13,2.70000000e-01,14,9.44575023e-01,3.65057483e-01
14,2.90000000e-01,14,9.44575023e-01,3.63293573e-01
15,3.10000000e-01,14,9.44575023e-01,3.61714157e-01
16,3.30000000e-01,14,9.44575023e-01,3.60644904e-01
17,3.50000000e-01,14,9.44575023e-01,3.59881910e-01
18,3.70000000e-01,14,9.44575023e-01,3.59550198e-01
19,3.90000000e-01,14,9.44575023e-01,3.59579753e-01
20,4.10000000e-01,14,9.44575023e-01,3.60014005e-01
21,4.30000000e-01,14,9.44575023e-01,3.60834545e-01
22,4.50000000e-01,14,9.44575023e-01,3.62057421e-01
23,4.70000000e-01,14,9.44575023e-01,3.63682121e-01
24,4.90000000e-01,14,9.44575023e-01,3.65717809e-01
25,5.10000000e-01,14,9.44575023e-01,3.68170413e-01
26,5.30000000e-01,14,9.44575023e-01,3.71048917e-01
27,5.50000000e-01,14,9.44575023e-01,3.74362571e-01
28,5.70000000e-01,14,9.44575023e-01,3.78122275e-01
29,5.90000000e-01,14,9.44575023e-01,3.82340140e-01
30,6.10000000e-01,14,9.44575023e-01,3.87029858e-01
31,6.30000000e-01,14,9.44575023e-01,3.92206756e-01
32,6.50000000e-01,14,9.44575023e-01,3.97888022e-01
33,6.70000000e-01,14,9.44575023e-01,4.04092897e-01
34,6.90000000e-01,14,9.44575023e-01,4.10842935e-01
35,7.10000000e-01,14,9.44575023e-01,4.18162302e-01
36,7.30000000e-01,14,9.44575023e-01,4.26078142e-01
37,7.50000000e-01,14,9.44575023e-01,4.34621028e-01
38,7.70000000e-01,14,9.44575023e-01,4.43825530e-01
39,7.90000000e-01,14,9.44575023e-01,4.53730945e-01
40,8.10000000e-01,14,9.44575023e-01,4.64382244e-01
41,8.30000000e-01,14,9.44575023e-01,4.75831378e-01
42,8.50000000e-01,14,9.44575023e-01,4.88138922e-01
43,8.70000000e-01,14,9.44575023e-01,5.01377065e-01
44,8.90000000e-01,14,9.44575023e-01,5.15630806e-01
45,9.10000000e-01,14,9.44575023e-01,5.31015480e-01
46,9.30000000e-01,14,9.44575023e-01,5.47623113e-01
47,9.50000000e-01,14,9.44575023e-01,5.65877161e-01
48,9.70000000e-01,14,9.44575023e-01,5.84635314e-01
49,9.90000000e-01,14,9.44575023e-01,6.12682675e-01
0,1.00000000e-02,15,9.89400935e-01,4.26001063e-01
1,3.00000000e-02,15,9.89400935e-01,4.19026031e-01
2,5.00000000e-02,15,9.89400935e-01,4.11274040e-01
3,7.00000000e-02,15,9.89400935e-01,4.04132840e-01
4,9.00000000e-02,15,9.89400935e-01,3.97750390e-01
5,1.10000000e-01,15,9.89400935e-01,3.91907780e-01
6,1.30000000e-01,15,9.89400935e-01,3.86250867e-01
7,1.50000000e-01,15,9.89400935e-01,3.80939365e-01
8,1.70000000e-01,15,9.89400935e-01,3.76552077e-01
9,1.90000000e-01,15,9.89400935e-01,3.72378449e-01
10,2.10000000e-01,15,9.89400935e-01,3.68346776e-01
11,2.30000000e-01,15,9.89400935e-01,3.65193294e-01
12,2.50000000e-01,15,9.89400935e-01,3.61968187e-01
13,2.70000000e-01,15,9.89400935e-01,3.59508431e-01
14,2.90000000e-01,15,9.89400935e-01,3.57173589e-01
15,3.10000000e-01,15,9.89400935e-01,3.55404682e-01
16,3.30000000e-01,15,9.89400935e-01,3.53909909e-01
17,3.50000000e-01,15,9.89400935e-01,3.52871453e-01
18,3.70000000e-01,15,9.89400935e-01,3.52179441e-01
19,3.90000000e-01,15,9.89400935e-01,3.51899396e-01
20,4.10000000e-01,15,9.89400935e-01,3.51997182e-01
21,4.30000000e-01,15,9.89400935e-01,3.52495300e-01
22,4.50000000e-01,15,9.89400935e-01,3.53387152e-01
23,4.70000000e-01,15,9.89400935e-01,3.54682560e-01
24,4.90000000e-01,15,9.89400935e-01,3.56384501e-01
25,5.10000000e-01,15,9.89400935e-01,3.58500710e-01
26,5.30000000e-01,15,9.89400935e-01,3.61038223e-01
27,5.50000000e-01,15,9.89400935e-01,3.64006005e-01
28,5.70000000e-01,15,9.89400935e-01,3.67413909e-01
29,5.90000000e-01,15,9.89400935e-01,3.71273268e-01
30,6.10000000e-01,15,9.89400935e-01,3.75596819e-01
31,6.30000000e-01,15,9.89400935e-01,3.80398930e-01
32,6.50000000e-01,15,9.89400935e-01,3.85695741e-01
33,6.70000000e-01,15,9.89400935e-01,3.91505370e-01
34,6.90000000e-01,15,9.89400935e-01,3.97848151e-01
35,7.10000000e-01,15,9.89400935e-01,4.04746919e-01
36,7.30000000e-01,15,9.89400935e-01,4.12227353e-01
37,7.50000000e-01,15,9.89400935e-01,4.20318403e-01
38,7.70000000e-01,15,9.89400935e-01,4.29052827e-01
39,7.90000000e-01,15,9.89400935e-01,4.38467880e-01
40,8.10000000e-01,15,9.89400935e-01,4.48606218e-01
41,8.30000000e-01,15,9.89400935e-01,4.59517107e-01
42,8.50000000e-01,15,9.89400935e-01,4.71258196e-01
43,8.70000000e-01,15,9.89400935e-01,4.83897616e-01
44,8.90000000e-01,15,9.89400935e-01,4.97519520e-01
45,9.10000000e-01,15,9.89400935e-01,5.12221385e-01
46,9.30000000e-01,15,9.89400935e-01,5.28171295e-01
47,9.50000000e-01,15,9.89400935e-01,5.45378271e-01
48,9.70000000e-01,15,9.89400935e-01,5.65165368e-01
49,9.90000000e-01,15,9.89400935e-01,5.81791550e-01
