cell,r_center_cm,direction,mu_m,psi_ang_in
38,7.70000000e-01,11,6.17876244e-01,5.28553521e-01
39,7.90000000e-01,11,6.17876244e-01,5.42922816e-01
40,8.10000000e-01,11,6.17876244e-01,5.58289794e-01
41,8.30000000e-01,11,6.17876244e-01,5.74737027e-01
42,8.50000000e-01,11,6.17876244e-01,5.92361336e-01
43,8.70000000e-01,11,6.17876244e-01,6.11277261e-01
44,8.90000000e-01,11,6.17876244e-01,6.31629241e-01
45,9.10000000e-01,11,6.17876244e-01,6.53580154e-01
46,9.30000000e-01,11,6.17876244e-01,6.77460820e-01
47,9.50000000e-01,11,6.17876244e-01,7.03152156e-01
48,9.70000000e-01,11,6.17876244e-01,7.33960351e-01
49,9.90000000e-01,11,6.17876244e-01,7.54855685e-01
0,1.00000000e-02,12,7.55404408e-01,3.98478133e-01
1,3.00000000e-02,12,7.55404408e-01,3.93602690e-01
2,5.00000000e-02,12,7.55404408e-01,3.88779876e-01
3,7.00000000e-02,12,7.55404408e-01,3.84021008e-01
4,9.00000000e-02,12,7.55404408e-01,3.80045423e-01
5,1.10000000e-01,12,7.55404408e-01,3.76542320e-01
6,1.30000000e-01,12,7.55404408e-01,3.72813521e-01
7,1.50000000e-01,12,7.55404408e-01,3.69964615e-01
8,1.70000000e-01,12,7.55404408e-01,3.67426605e-01
9,1.90000000e-01,12,7.55404408e-01,3.64859313e-01
10,2.10000000e-01,12,7.55404408e-01,3.63266909e-01
11,2.30000000e-01,12,7.55404408e-01,3.61425269e-01
12,2.50000000e-01,12,7.55404408e-01,3.60464491e-01
13,2.70000000e-01,12,7.55404408e-01,3.59486959e-01
14,2.90000000e-01,12,7.55404408e-01,3.59149218e-01
15,3.10000000e-01,12,7.55404408e-01,3.59004519e-01
16,3.30000000e-01,12,7.55404408e-01,3.59349342e-01
17,3.50000000e-01,12,7.55404408e-01,3.60002325e-01
18,3.70000000e-01,12,7.55404408e-01,3.61079283e-01
19,3.90000000e-01,12,7.55404408e-01,3.62519521e-01
20,4.10000000e-01,12,7.55404408e-01,3.64365348e-01
21,4.30000000e-01,12,7.55404408e-01,3.66602955e-01
22,4.50000000e-01,12,7.55404408e-01,3.69250086e-01
23,4.70000000e-01,12,7.55404408e-01,3.72309531e-01
24,4.90000000e-01,12,7.55404408e-01,3.75793154e-01
25,5.10000000e-01,12,7.55404408e-01,3.79710090e-01
26,5.30000000e-01,12,7.55404408e-01,3.84072567e-01
27,5.50000000e-01,12,7.55404408e-01,3.88893374e-01
28,5.70000000e-01,12,7.55404408e-01,3.94187189e-01
29,5.90000000e-01,12,7.55404408e-01,3.99970216e-01
30,6.10000000e-01,12,7.55404408e-01,4.06260583e-01
31,6.30000000e-01,12,7.55404408e-01,4.13078462e-01
32,6.50000000e-01,12,7.55404408e-01,4.20446338e-01
33,6.70000000e-01,12,7.55404408e-01,4.28389280e-01
34,6.90000000e-01,12,7.55404408e-01,4.36935273e-01
35,7.10000000e-01,12,7.55404408e-01,4.46115615e-01
36,7.30000000e-01,12,7.55404408e-01,4.55965395e-01
37,7.50000000e-01,12,7.55404408e-01,4.66524093e-01
38,7.70000000e-01,12,7.55404408e-01,4.77836321e-01
39,7.90000000e-01,12,7.55404408e-01,4.89952793e-01
40,8.10000000e-01,12,7.55404408e-01,5.02931576e-01
41,8.30000000e-01,12,7.55404408e-01,5.16839822e-01
42,8.50000000e-01,12,7.55404408e-01,5.31755892e-01
43,8.70000000e-01,12,7.55404408e-01,5.47773432e-01
44,8.90000000e-01,12,7.55404408e-01,5.65001941e-01
45,9.10000000e-01,12,7.55404408e-01,5.83593415e-01
46,9.30000000e-01,12,7.55404408e-01,6.03649971e-01
47,9.50000000e-01,12,7.55404408e-01,6.25791161e-01
48,9.70000000e-01,12,7.55404408e-01,6.48087902e-01
49,9.90000000e-01,12,7.55404408e-01,6.84264344e-01
0,1.00000000e-02,13,8.65631202e-01,3.98081523e-01
1,3.00000000e-02,13,8.65631202e-01,3.92080668e-01
2,5.00000000e-02,13,8.65631202e-01,3.86247858e-01
3,7.00000000e-02,13,8.65631202e-01,3.80748571e-01
4,9.00000000e-02,13,8.65631202e-01,3.75435088e-01
5,1.10000000e-01,13,8.65631202e-01,3.70915894e-01
6,1.30000000e-01,13,8.65631202e-01,3.66924008e-01
7,1.50000000e-01,13,8.65631202e-01,3.62715387e-01
8,1.70000000e-01,13,8.65631202e-01,3.59278653e-01
9,1.90000000e-01,13,8.65631202e-01,3.56361941e-01
10,2.10000000e-01,13,8.65631202e-01,3.53304408e-01
11,2.30000000e-01,13,8.65631202e-01,3.51235772e-01
12,2.50000000e-01,13,8.65631202e-01,3.48996663e-01
13,2.70000000e-01,13,8.65631202e-01,3.47546507e-01
14,2.90000000e-01,13,8.65631202e-01,3.46175306e-01
15,3.10000000e-01,13,8.65631202e-01,3.45372855e-01
16,3.30000000e-01,13,8.65631202e-01,3.44819866e-01
17,3.50000000e-01,13,8.65631202e-01,3.44719553e-01
18,3.70000000e-01,13,8.65631202e-01,3.44952545e-01
19,3.90000000e-01,13,8.65631202e-01,3.45593243e-01
20,4.10000000e-01,13,8.65631202e-01,3.46605551e-01
21,4.30000000e-01,13,8.65631202e-01,3.48016120e-01
22,4.50000000e-01,13,8.65631202e-01,3.49819171e-01
23,4.70000000e-01,13,8.65631202e-01,3.52027153e-01
24,4.90000000e-01,13,8.65631202e-01,3.54644827e-01
25,5.10000000e-01,13,8.65631202e-01,3.57682242e-01
26,5.30000000e-01,13,8.65631202e-01,3.61148634e-01
27,5.50000000e-01,13,8.65631202e-01,3.65055398e-01
28,5.70000000e-01,13,8.65631202e-01,3.69414919e-01
29,5.90000000e-01,13,8.65631202e-01,3.74241260e-01
30,6.10000000e-01,13,8.65631202e-01,3.79550088e-01
31,6.30000000e-01,13,8.65631202e-01,3.85358944e-01
32,6.50000000e-01,13,8.65631202e-01,3.91687415e-01
33,6.70000000e-01,13,8.65631202e-01,3.98557392e-01
34,6.90000000e-01,13,8.65631202e-01,4.05993353e-01
35,7.10000000e-01,13,8.65631202e-01,4.14022708e-01
36,7.30000000e-01,13,8.65631202e-01,4.22676224e-01
37,7.50000000e-01,13,8.65631202e-01,4.31988536e-01
38,7.70000000e-01,13,8.65631202e-01,4.41998800e-01
39,7.90000000e-01,13,8.65631202e-01,4.52751530e-01
40,8.10000000e-01,13,8.65631202e-01,4.64297705e-01
41,8.30000000e-01,13,8.65631202e-01,4.76696228e-01
42,8.50000000e-01,13,8.65631202e-01,4.90016153e-01
43,8.70000000e-01,13,8.65631202e-01,5.04339078e-01
44,8.90000000e-01,13,8.65631202e-01,5.19767005e-01
45,9.10000000e-01,13,8.65631202e-01,5.36414825e-01
46,9.30000000e-01,13,8.65631202e-01,5.54504593e-01
47,9.50000000e-01,13,8.65631202e-01,5.73966120e-01
48,9.70000000e-01,13,8.65631202e-01,5.96909797e-01
49,9.90000000e-01,13,8.65631202e-01,6.13620212e-01
0,1.00000000e-02,14,9.44575023e-01,3.97959590e-01
1,3.00000000e-02,14,9.44575023e-01,3.91246818e-01
2,5.00000000e-02,14,9.44575023e-01,3.84331624e-01
3,7.00000000e-02,14,9.44575023e-01,3.78197911e-01
4,9.00000000e-02,14,9.44575023e-01,3.72419875e-01
5,1.10000000e-01,14,9.44575023e-01,3.66818022e-01
6,1.30000000e-01,14,9.44575023e-01,3.61879315e-01
7,1.50000000e-01,14,9.44575023e-01,3.57711877e-01
8,1.70000000e-01,14,9.44575023e-01,3.53409152e-01
9,1.90000000e-01,14,9.44575023e-01,3.49577016e-01
10,2.10000000e-01,14,9.44575023e-01,3.46521218e-01
11,2.30000000e-01,14,9.44575023e-01,3.43287196e-01
12,2.50000000e-01,14,9.44575023e-01,3.40962737e-01
13,2.70000000e-01,14,9.44575023e-01,3.38605682e-01
14,2.90000000e-01,14,9.44575023e-01,3.36919646e-01
15,3.10000000e-01,14,9.44575023e-01,3.35415607e-01
16,3.30000000e-01,14,9.44575023e-01,3.34413650e-01
17,3.50000000e-01,14,9.44575023e-01,3.33713227e-01
18,3.70000000e-01,14,9.44575023e-01,3.33437409e-01
19,3.90000000e-01,14,9.44575023e-01,3.33517323e-01
20,4.10000000e-01,14,9.44575023e-01,3.33995892e-01
21,4.30000000e-01,14,9.44575023e-01,3.34855116e-01
22,4.50000000e-01,14,9.44575023e-01,3.36111044e-01
23,4.70000000e-01,14,9.44575023e-01,3.37763409e-01
24,4.90000000e-01,14,9.44575023e-01,3.39821563e-01
25,5.10000000e-01,14,9.44575023e-01,3.42291700e-01
26,5.30000000e-01,14,9.44575023e-01,3.45183098e-01
27,5.50000000e-01,14,9.44575023e-01,3.48505347e-01
28,5.70000000e-01,14,9.44575023e-01,3.52269737e-01
29,5.90000000e-01,14,9.44575023e-01,3.56488821e-01
30,6.10000000e-01,14,9.44575023e-01,3.61176789e-01
31,6.30000000e-01,14,9.44575023e-01,3.66349535e-01
32,6.50000000e-01,14,9.44575023e-01,3.72024883e-01
33,6.70000000e-01,14,9.44575023e-01,3.78222797e-01
34,6.90000000e-01,14,9.44575023e-01,3.84965646e-01
35,7.10000000e-01,14,9.44575023e-01,3.92278521e-01
36,7.30000000e-01,14,9.44575023e-01,4.00189620e-01
37,7.50000000e-01,14,9.44575023e-01,4.08730716e-01
38,7.70000000e-01,14,9.44575023e-01,4.17937754e-01
39,7.90000000e-01,14,9.44575023e-01,4.27851617e-01
40,8.10000000e-01,14,9.44575023e-01,4.38519115e-01
41,8.30000000e-01,14,9.44575023e-01,4.49994347e-01
42,8.50000000e-01,14,9.44575023e-01,4.62340415e-01
43,8.70000000e-01,14,9.44575023e-01,4.75632572e-01
44,8.90000000e-01,14,9.44575023e-01,4.89959296e-01
45,9.10000000e-01,14,9.44575023e-01,5.05441314e-01
46,9.30000000e-01,14,9.44575023e-01,5.22172271e-01
47,9.50000000e-01,14,9.44575023e-01,5.40603498e-01
48,9.70000000e-01,14,9.44575023e-01,5.59501784e-01
49,9.90000000e-01,14,9.44575023e-01,5.88184344e-01
0,1.00000000e-02,15,9.89400935e-01,3.98043716e-01
1,3.00000000e-02,15,9.89400935e-01,3.91203119e-01
2,5.00000000e-02,15,9.89400935e-01,3.83607180e-01
3,7.00000000e-02,15,9.89400935e-01,3.76617309e-01
4,9.00000000e-02,15,9.89400935e-01,3.70377418e-01
5,1.10000000e-01,15,9.89400935e-01,3.64671924e-01
6,1.30000000e-01,15,9.89400935e-01,3.59153128e-01
7,1.50000000e-01,15,9.89400935e-01,3.53977161e-01
8,1.70000000e-01,15,9.89400935e-01,3.49710974e-01
9,1.90000000e-01,15,9.89400935e-01,3.45657213e-01
10,2.10000000e-01,15,9.89400935e-01,3.41745654e-01
11,2.30000000e-01,15,9.89400935e-01,3.38697936e-01
12,2.50000000e-01,15,9.89400935e-01,3.35581803e-01
13,2.70000000e-01,15,9.89400935e-01,3.33218687e-01
14,2.90000000e-01,15,9.89400935e-01,3.30979450e-01
15,3.10000000e-01,15,9.89400935e-01,3.29297264e-01
16,3.30000000e-01,15,9.89400935e-01,3.27885223e-01
17,3.50000000e-01,15,9.89400935e-01,3.26922454e-01
18,3.70000000e-01,15,9.89400935e-01,3.26300840e-01
19,3.90000000e-01,15,9.89400935e-01,3.26084949e-01
20,4.10000000e-01,15,9.89400935e-01,3.26241226e-01
21,4.30000000e-01,15,9.89400935e-01,3.26791998e-01
22,4.50000000e-01,15,9.89400935e-01,3.27730917e-01
23,4.70000000e-01,15,9.89400935e-01,3.29067906e-01
24,4.90000000e-01,15,9.89400935e-01,3.30806161e-01
25,5.10000000e-01,15,9.89400935e-01,3.32953641e-01
26,5.30000000e-01,15,9.89400935e-01,3.35517657e-01
27,5.50000000e-01,15,9.89400935e-01,3.38507492e-01
28,5.70000000e-01,15,9.89400935e-01,3.41933362e-01
29,5.90000000e-01,15,9.89400935e-01,3.45807016e-01
30,6.10000000e-01,15,9.89400935e-01,3.50141663e-01
31,6.30000000e-01,15,9.89400935e-01,3.54952209e-01
32,6.50000000e-01,15,9.89400935e-01,3.60255398e-01
33,6.70000000e-01,15,9.89400935e-01,3.66070038e-01
34,6.90000000e-01,15,9.89400935e-01,3.72417240e-01
35,7.10000000e-01,15,9.89400935e-01,3.79320725e-01
36,7.30000000e-01,15,9.89400935e-01,3.86807176e-01
37,7.50000000e-01,15,9.89400935e-01,3.94906695e-01
38,7.70000000e-01,15,9.89400935e-01,4.03653356e-01
39,7.90000000e-01,15,9.89400935e-01,4.13085930e-01
40,8.10000000e-01,15,9.89400935e-01,4.23248836e-01
41,8.30000000e-01,15,9.89400935e-01,4.34193392e-01
42,8.50000000e-01,15,9.89400935e-01,4.45979684e-01
43,8.70000000e-01,15,9.89400935e-01,4.58678709e-01
44,8.90000000e-01,15,9.89400935e-01,4.72378289e-01
45,9.10000000e-01,15,9.89400935e-01,4.87179653e-01
46,9.30000000e-01,15,9.89400935e-01,5.03259721e-01
47,9.50000000e-01,15,9.89400935e-01,5.20620095e-01
48,9.70000000e-01,15,9.89400935e-01,5.40673082e-01
49,9.90000000e-01,15,9.89400935e-01,5.57305156e-01
